ProbeSetID	GeneSymbol	Cell.type	FC	P.val	logFC	ortholog_name	Count	Specificity	Group
10451646	A530064D06Rik	GN	2.72	0.01548816618912481	1.4436066514756147	RGD1307182	12	Nonspecific	induced
10451646	A530064D06Rik	GN	2.72	0.01548816618912481	1.4436066514756147	ENSRNOG00000042468	12	Nonspecific	induced
10451646	A530064D06Rik	MF	4.32	0.00138038426460288	2.111031312388744	AABR07066753.1	12	Nonspecific	induced
10451646	A530064D06Rik	MF	4.32	0.00138038426460288	2.111031312388744	RGD1307182	12	Nonspecific	induced
10451646	A530064D06Rik	MF	4.32	0.00138038426460288	2.111031312388744	ENSRNOG00000042468	12	Nonspecific	induced
10452815	Xdh	DC	9.91	0.01023292992280754	3.3088850574117634	Xdh	3	Nonspecific	induced
10452815	Xdh	MF	1.74	5.623413251903491e-5	0.7990873060740036	Xdh	3	Nonspecific	induced
10452815	Xdh	NK	1.77	0.00190546071796324	0.8237493603082727	Xdh	3	Nonspecific	induced
10455738	Snx2	B	1.57	0.01819700858609983	0.6507645591169023	Snx2	7	Nonspecific	induced
10455738	Snx2	DC	4.61	0.00954992586021435	2.204766750654614	Snx2	7	Nonspecific	induced
10455738	Snx2	GN	3.14	0.01122018454301963	1.6507645591169025	Snx2	7	Nonspecific	induced
10455738	Snx2	MF	1.4	0.0010715193052376	0.48542682717024166	Snx2	7	Nonspecific	induced
10455738	Snx2	NK	1.7	0.03019951720402016	0.765534746362977	Snx2	7	Nonspecific	induced
10455738	Snx2	NT	3.65	0.00416869383470335	1.8678964639926547	Snx2	7	Nonspecific	induced
10455738	Snx2	Treg	2.05	3.1622776601683794e-4	1.0356239097307212	Snx2	7	Nonspecific	induced
10468992	Frmd4a	B	1.6	7.244359600749898e-4	0.6780719051126377	Frmd4a	4	Nonspecific	induced
10468992	Frmd4a	DC	4.88	0.02290867652767773	2.2868811477881614	Frmd4a	4	Nonspecific	induced
10468992	Frmd4a	MF	2.72	1.7378008287493763e-4	1.4436066514756147	Frmd4a	4	Nonspecific	induced
10468992	Frmd4a	NK	1.27	0.01949844599758045	0.34482849699744117	Frmd4a	4	Nonspecific	induced
10472097	Fmnl2	DC	2.45	0.0309029543251359	1.292781749227846	Fmnl2	2	Nonspecific	induced
10472097	Fmnl2	MF	1.65	0.04897788193684462	0.722466024471091	Fmnl2	2	Nonspecific	induced
10474064	Trp53i11	DC	3.1	0.02454708915685029	1.632268215499513	Tp53i11	2	Nonspecific	induced
10474064	Trp53i11	MF	1.81	0.01949844599758045	0.8559896973084807	Tp53i11	2	Nonspecific	induced
10474181	Abtb2	B	2.43	0.03019951720402016	1.2809563138310562	Abtb2	2	Nonspecific	induced
10474181	Abtb2	MF	1.35	0.00269153480392691	0.43295940727610627	Abtb2	2	Nonspecific	induced
10477187	Tpx2	Tgd	1.7	0.00301995172040201	0.765534746362977	Tpx2	1	Tgd	induced
10478678	Cd40	DC	4.27	0.0446683592150963	2.0942360698457656	Cd40	2	Nonspecific	induced
10478678	Cd40	NK	1.18	0.01819700858609983	0.23878685958711648	Cd40	2	Nonspecific	induced
10483381	Stk39	DC	4.82	0.03715352290971726	2.269033146455237	Oxsr1	10	Nonspecific	induced
10483381	Stk39	DC	4.82	0.03715352290971726	2.269033146455237	Stk39	10	Nonspecific	induced
10483381	Stk39	GN	1.32	0.01479108388168207	0.4005379295837288	Oxsr1	10	Nonspecific	induced
10483381	Stk39	GN	1.32	0.01479108388168207	0.4005379295837288	Stk39	10	Nonspecific	induced
10483381	Stk39	MF	3.2	0.00512861383991364	1.6780719051126378	Oxsr1	10	Nonspecific	induced
10483381	Stk39	MF	3.2	0.00512861383991364	1.6780719051126378	Stk39	10	Nonspecific	induced
10483381	Stk39	NK	1.77	0.01023292992280754	0.8237493603082727	Oxsr1	10	Nonspecific	induced
10483381	Stk39	NK	1.77	0.01023292992280754	0.8237493603082727	Stk39	10	Nonspecific	induced
10483381	Stk39	NT	2.38	0.01949844599758045	1.250961573533219	Oxsr1	10	Nonspecific	induced
10483381	Stk39	NT	2.38	0.01949844599758045	1.250961573533219	Stk39	10	Nonspecific	induced
10485624	Prrg4	B	3.25	0.0446683592150963	1.7004397181410922	Prrg4	3	Nonspecific	induced
10485624	Prrg4	NK	1.77	0.0199526231496888	0.8237493603082727	Prrg4	3	Nonspecific	induced
10485624	Prrg4	Tgd	3.22	0.00776247116628692	1.6870606883398924	Prrg4	3	Nonspecific	induced
10486712	Zscan29	NK	0.72	0.04786300923226382	-0.4739311883324124	Zscan29	1	NK	repressed
10486833	Ell3	B	1.6	0.04570881896148749	0.6780719051126377	Ell3	2	Nonspecific	induced
10486833	Ell3	NT	1.26	0.04265795188015926	0.3334237337251918	Ell3	2	Nonspecific	induced
10492428	Tiparp	B	2.01	0.02290867652767773	1.0071955014042038	Tiparp	2	Nonspecific	induced
10492428	Tiparp	MF	2.08	9.549925860214367e-5	1.0565835283663676	Tiparp	2	Nonspecific	induced
10493193	Cct3	NK	1.41	0.04897788193684462	0.4956951626240688	Cct3	2	Nonspecific	induced
10493193	Cct3	Tgd	1.81	0.03162277660168379	0.8559896973084807	Cct3	2	Nonspecific	induced
10497689	Gnb4	DC	3.99	0.01202264434617413	1.996388746447621	Gnb4	2	Nonspecific	induced
10497689	Gnb4	MF	1.72	0.00575439937337156	0.7824085649273732	Gnb4	2	Nonspecific	induced
10503212	Chd7	DC	2.17	0.04365158322401658	1.1176950426697545	Chd7	6	Nonspecific	induced
10503995	Dnaja1	NK	1.95	0.00204173794466952	0.963474123974886	Dnaja1	2	Nonspecific	induced
10503995	Dnaja1	NK	1.95	0.00204173794466952	0.963474123974886	ENSRNOG00000063009	2	Nonspecific	induced
10504606	Aldh1b1	MF	2.9	0.00239883291901949	1.5360529002402097	Aldh1b1	1	MF	induced
10510270	Mthfr	DC	6.14	0.00549540873857624	2.6182386555954547	Mthfr	6	Nonspecific	induced
10510270	Mthfr	MF	2.56	0.00190546071796324	1.3561438102252754	Mthfr	6	Nonspecific	induced
10510270	Mthfr	NK	0.74	0.01548816618912481	-0.4344028241457749	Mthfr	6	Nonspecific	repressed
10510270	Mthfr	T8	0.76	0.03548133892335755	-0.3959286763311392	Mthfr	6	Nonspecific	repressed
10511498	Plekhf2	MF	1.64	2.39883291901949e-4	0.7136958148433589	Plekhf2	2	Nonspecific	induced
10511498	Plekhf2	Tgd	2.08	0.00245470891568503	1.0565835283663676	Plekhf2	2	Nonspecific	induced
10513729	Tnfsf8	NK	2.58	0.00537031796370252	1.3673710656485294	Tnfsf8	2	Nonspecific	induced
10513729	Tnfsf8	Tgd	3.63	0.01348962882591653	1.859969548221026	Tnfsf8	2	Nonspecific	induced
10514255	Mllt3	NT	1.5	0.03981071705534973	0.5849625007211562	Mllt3	1	NT	induced
10519527	Abcb1a	MF	1.98	0.00371535229097172	0.9855004303048848	Abcb1b	1	MF	induced
10522744	Mthfr	DC	4.02	0.04570881896148749	2.007195501404204	Mthfr	6	Nonspecific	induced
10522744	Mthfr	MF	1.91	0.00281838293126445	0.933572638261024	Mthfr	6	Nonspecific	induced
10523012	Dck	B	2.79	0.01584893192461113	1.480265122054463	Dck	2	Nonspecific	induced
10523012	Dck	MF	3.53	6.606934480075965e-5	1.8196681834964552	Dck	2	Nonspecific	induced
10523563	Cds1	B	1.62	0.00812830516164099	0.6959938131099002	Cds1	3	Nonspecific	induced
10523563	Cds1	MF	3.42	6.165950018614823e-4	1.7739963251111732	Cds1	3	Nonspecific	induced
10523563	Cds1	NK	1.17	0.03235936569296283	0.22650852980867975	Cds1	3	Nonspecific	induced
10523670	Aff1	DC	3.07	2.39883291901949e-5	1.6182386555954549	Aff1	6	Nonspecific	induced
10523670	Aff1	MF	1.36	0.00275422870333816	0.4436066514756149	Aff1	6	Nonspecific	induced
10523670	Aff1	NK	0.63	0.01819700858609983	-0.6665762662748083	Aff1	6	Nonspecific	repressed
10529567	D5Ertd579e	DC	2.07	0.04168693834703355	1.0496307677246004	D5Ertd579e	2	Nonspecific	induced
10529567	D5Ertd579e	MF	1.9	7.244359600749906e-5	0.925999418556223	D5Ertd579e	2	Nonspecific	induced
10543512	Zfp800	DC	2.53	0.01258925411794167	1.3391373849195851	Zfp800	2	Nonspecific	induced
10543512	Zfp800	MF	1.4	0.00524807460249772	0.48542682717024166	Zfp800	2	Nonspecific	induced
10563659	Spty2d1	B	1.38	0.03311311214825911	0.4646682670034442	Spty2d1	3	Nonspecific	induced
10563659	Spty2d1	MF	1.52	0.01202264434617413	0.6040713236688608	Spty2d1	3	Nonspecific	induced
10563659	Spty2d1	Treg	1.39	0.04677351412871981	0.47508488294878265	Spty2d1	3	Nonspecific	induced
10590635	Ccr5	NK	1.33	0.02884031503126605	0.41142624572646497	Ccr5	2	Nonspecific	induced
10590635	Ccr5	T8	2.27	0.0309029543251359	1.1826922975161902	Ccr5	2	Nonspecific	induced
10593937	Mpi	MF	1.55	0.00169824365246174	0.632268215499513	Mpi	1	MF	induced
10595793	Atp1b3	B	1.68	0.00177827941003892	0.7484612330040356	Atp1b3	2	Nonspecific	induced
10595793	Atp1b3	B	1.68	0.00177827941003892	0.7484612330040356	AABR07070238.1	2	Nonspecific	induced
10606730	Armcx6	DC	4.64	0.00251188643150957	2.2141248053528475	Armcx6	1	DC	induced
10607774	Mospd2	DC	2.71	0.00549540873857624	1.4382928515791469	Mospd2	2	Nonspecific	induced
10607774	Mospd2	MF	1.5	5.754399373371566e-4	0.5849625007211562	Mospd2	2	Nonspecific	induced
10352000	Kmo	B	1.87	0.03467368504525316	0.903038270112912	Kmo	5	Nonspecific	induced
10352000	Kmo	MF	2.36	1.6218100973589298e-4	1.2387868595871163	Kmo	5	Nonspecific	induced
10352000	Kmo	NK	2.82	0.00380189396320561	1.4956951626240689	Kmo	5	Nonspecific	induced
10352000	Kmo	NT	5.26	0.01548816618912481	2.3950627995175777	Kmo	5	Nonspecific	induced
10352000	Kmo	Treg	3.17	0.01584893192461113	1.6644828403646823	Kmo	5	Nonspecific	induced
10359334	Cacybp	B	1.4	0.00194984459975804	0.48542682717024166	Cacybp	2	Nonspecific	induced
10359334	Cacybp	NK	1.4	0.04168693834703355	0.48542682717024166	Cacybp	2	Nonspecific	induced
10366310	Osbpl8	NT	2.36	0.03467368504525316	1.2387868595871163	Osbpl8	1	NT	induced
10368380	L3mbtl3	Treg	1.93	0.00363078054770101	0.9486008474933556	L3mbtl3	1	Treg	induced
10372853	Tbk1	MF	1.3	0.01258925411794167	0.37851162325372983	Tbk1	3	Nonspecific	induced
10372853	Tbk1	NT	2.39	0.01778279410038923	1.2570106182060241	Tbk1	3	Nonspecific	induced
10372853	Tbk1	Treg	1.45	0.04570881896148749	0.5360529002402097	Tbk1	3	Nonspecific	induced
10378833	Ssh2	MF	0.77	0.00691830970918936	-0.3770696490798233	Ssh2	2	Nonspecific	repressed
10378833	Ssh2	Treg	1.2	0.02630267991895381	0.2630344058337938	Ssh2	2	Nonspecific	induced
10378848	Hsp90aa1	DC	1.37	0.01348962882591653	0.45417589318580215	Hsp90aa1	12	Nonspecific	induced
10378848	Hsp90aa1	DC	1.37	0.01348962882591653	0.45417589318580215	ENSRNOG00000065464	12	Nonspecific	induced
10378848	Hsp90aa1	NK	1.44	0.04168693834703355	0.5260688116675876	Hsp90aa1	12	Nonspecific	induced
10378848	Hsp90aa1	NK	1.44	0.04168693834703355	0.5260688116675876	ENSRNOG00000065464	12	Nonspecific	induced
10402615	Hsp90aa1	DC	1.44	0.03019951720402016	0.5260688116675876	Hsp90aa1	12	Nonspecific	induced
10402615	Hsp90aa1	DC	1.44	0.03019951720402016	0.5260688116675876	ENSRNOG00000065464	12	Nonspecific	induced
10402615	Hsp90aa1	NK	1.5	0.04677351412871981	0.5849625007211562	Hsp90aa1	12	Nonspecific	induced
10402615	Hsp90aa1	NK	1.5	0.04677351412871981	0.5849625007211562	ENSRNOG00000065464	12	Nonspecific	induced
10404763	Tmem170b	NT	2.44	0.02511886431509579	1.2868811477881617	Tmem170b	2	Nonspecific	induced
10404763	Tmem170b	Treg	1.9	0.0199526231496888	0.925999418556223	Tmem170b	2	Nonspecific	induced
10407173	Il6st	NK	2.02	0.01862087136662867	1.01435529297707	Il6st	1	NK	induced
10417053	Mbnl2	NK	1.14	0.02818382931264453	0.18903382439001687	Mbnl2	2	Nonspecific	induced
10417053	Mbnl2	NT	2.27	0.00371535229097172	1.1826922975161902	Mbnl2	2	Nonspecific	induced
10419170	Txndc16	DC	1.73	0.03388441561392025	0.7907720378619999	Txndc16	3	Nonspecific	induced
10419170	Txndc16	NT	2.19	0.04570881896148749	1.1309308698264486	Txndc16	3	Nonspecific	induced
10419170	Txndc16	Treg	1.7	0.04786300923226382	0.765534746362977	Txndc16	3	Nonspecific	induced
10430113	Arhgap39	NK	1.47	0.00588843655355589	0.5558161550616397	Arhgap39	1	NK	induced
10435789	Zbtb20	NT	2.05	0.00660693448007595	1.0356239097307212	Zbtb20	1	NT	induced
10452658	Smchd1	GN	2.59	0.02884031503126605	1.372952097911829	Smchd1	7	Nonspecific	induced
10452658	Smchd1	MF	1.41	0.00114815362149688	0.4956951626240688	Smchd1	7	Nonspecific	induced
10452658	Smchd1	NK	2.01	0.01023292992280754	1.0071955014042038	Smchd1	7	Nonspecific	induced
10452658	Smchd1	Treg	2.69	0.00354813389233575	1.4276061727818994	Smchd1	7	Nonspecific	induced
10452701	Smchd1	MF	1.51	0.0028840315031266	0.5945485495503542	Smchd1	7	Nonspecific	induced
10452701	Smchd1	NK	1.96	3.8904514499428046e-5	0.9708536543404837	Smchd1	7	Nonspecific	induced
10452701	Smchd1	Treg	2.56	0.02691534803926915	1.3561438102252754	Smchd1	7	Nonspecific	induced
10453141	Sos1	B	1.81	0.01412537544622754	0.8559896973084807	Sos1	4	Nonspecific	induced
10453141	Sos1	DC	1.77	0.00741310241300917	0.8237493603082727	Sos1	4	Nonspecific	induced
10453141	Sos1	NK	2.15	1.3182567385564074e-4	1.1043366598147355	Sos1	4	Nonspecific	induced
10453141	Sos1	Treg	2.28	0.02630267991895381	1.189033824390017	Sos1	4	Nonspecific	induced
10453575	Cul2	DC	1.36	0.00602559586074357	0.4436066514756149	Cul2	2	Nonspecific	induced
10453575	Cul2	MF	1.22	0.01412537544622754	0.28688114778816154	Cul2	2	Nonspecific	induced
10455533	Eif1a	NK	1.37	0.02137962089502232	0.45417589318580215	Eif1a	1	NK	induced
10457183	Tmx3	MF	1.31	0.01737800828749375	0.3895668117627256	Tmx3	1	MF	induced
10461934	Trpm6	NT	4.53	0.02398832919019489	2.1795110502715103	Trpm6	2	Nonspecific	induced
10461934	Trpm6	T4	1.62	0.02884031503126605	0.6959938131099002	Trpm6	2	Nonspecific	induced
10466441	Vps13a	NT	2.03	0.02137962089502232	1.0214797274104517	Vps13a	1	NT	induced
10469110	Usp6nl	B	1.44	0.04168693834703355	0.5260688116675876	Usp6nl	1	B	induced
10477250	Hck	B	2.12	0.01288249551693134	1.0840642647884746	Hck	1	B	induced
10481164	Slc2a6	B	0.67	0.02884031503126605	-0.5777669993169522	Slc2a6	3	Nonspecific	repressed
10481164	Slc2a6	NK	1.58	0.00109647819614318	0.6599245584023783	Slc2a6	3	Nonspecific	induced
10481164	Slc2a6	Tgd	1.19	0.03311311214825911	0.25096157353321874	Slc2a6	3	Nonspecific	induced
10482687	Arl5a	NT	1.46	0.00489778819368446	0.5459683691052925	Arl5a	1	NT	induced
10483046	Dpp4	NK	1.46	0.04365158322401658	0.5459683691052925	Dpp4	4	Nonspecific	induced
10483046	Dpp4	NT	3.78	0.01445439770745927	1.918386234446348	Dpp4	4	Nonspecific	induced
10483046	Dpp4	T4	2.29	0.00933254300796991	1.1953475983222193	Dpp4	4	Nonspecific	induced
10483046	Dpp4	Treg	2.91	0.00645654229034655	1.5410191531335593	Dpp4	4	Nonspecific	induced
10489107	Samhd1	B	1.85	0.02570395782768863	0.8875252707415875	Samhd1	6	Nonspecific	induced
10489107	Samhd1	DC	1.72	0.01737800828749375	0.7824085649273732	Samhd1	6	Nonspecific	induced
10489107	Samhd1	MF	1.88	4.3651583224016566e-5	0.9107326619029126	Samhd1	6	Nonspecific	induced
10489107	Samhd1	NK	2.38	0.00316227766016837	1.250961573533219	Samhd1	6	Nonspecific	induced
10489107	Samhd1	NT	3.26	0.01348962882591653	1.7048719644563528	Samhd1	6	Nonspecific	induced
10489107	Samhd1	Treg	1.71	0.04168693834703355	0.7739963251111731	Samhd1	6	Nonspecific	induced
10490946	Hsp90aa1	NK	1.39	0.01096478196143185	0.47508488294878265	Hsp90aa1	12	Nonspecific	induced
10490946	Hsp90aa1	NK	1.39	0.01096478196143185	0.47508488294878265	ENSRNOG00000065464	12	Nonspecific	induced
10490946	Hsp90aa1	Tgd	2.73	0.03715352290971726	1.4489009511451278	Hsp90aa1	12	Nonspecific	induced
10490946	Hsp90aa1	Tgd	2.73	0.03715352290971726	1.4489009511451278	ENSRNOG00000065464	12	Nonspecific	induced
10511703	Ripk2	B	1.22	0.02290867652767773	0.28688114778816154	Ripk2	5	Nonspecific	induced
10511703	Ripk2	MF	1.42	1.7378008287493763e-4	0.5058909297299573	Ripk2	5	Nonspecific	induced
10511703	Ripk2	NK	1.41	0.00263026799189538	0.4956951626240688	Ripk2	5	Nonspecific	induced
10511703	Ripk2	NT	2.17	0.04168693834703355	1.1176950426697545	Ripk2	5	Nonspecific	induced
10511703	Ripk2	Treg	1.52	0.04168693834703355	0.6040713236688608	Ripk2	5	Nonspecific	induced
10530319	Atp8a1	DC	1.59	0.03467368504525316	0.6690267655096307	Atp8a1	4	Nonspecific	induced
10530319	Atp8a1	MF	1.22	0.00416869383470335	0.28688114778816154	Atp8a1	4	Nonspecific	induced
10530319	Atp8a1	NT	2.25	0.01096478196143185	1.1699250014423124	Atp8a1	4	Nonspecific	induced
10530319	Atp8a1	Treg	1.95	0.03715352290971726	0.963474123974886	Atp8a1	4	Nonspecific	induced
10558134	Plekha1	B	2.22	0.04168693834703355	1.1505596765753814	Plekha1	3	Nonspecific	induced
10558134	Plekha1	NK	1.77	0.02630267991895381	0.8237493603082727	Plekha1	3	Nonspecific	induced
10558134	Plekha1	NT	2.88	0.02290867652767773	1.5260688116675876	Plekha1	3	Nonspecific	induced
10564313	Mphosph10	B	1.55	0.0223872113856834	0.632268215499513	Mphosph10	2	Nonspecific	induced
10564313	Mphosph10	NK	1.41	0.01949844599758045	0.4956951626240688	Mphosph10	2	Nonspecific	induced
10576034	Irf8	NT	2.51	0.04365158322401658	1.3276873641760472	Irf8	2	Nonspecific	induced
10576034	Irf8	T8	1.77	0.02290867652767773	0.8237493603082727	Irf8	2	Nonspecific	induced
10590968	Ankrd49	GN	0.64	0.03019951720402016	-0.6438561897747247	Ankrd49	1	GN	repressed
10593526	Atm	DC	0.68	0.01513561248436208	-0.5563933485243852	Atm	2	Nonspecific	repressed
10593526	Atm	Treg	1.54	0.00933254300796991	0.6229303509201767	Atm	2	Nonspecific	induced
10599032	Wdr44	B	1.49	0.00912010839355909	0.5753123306874368	Wdr44	3	Nonspecific	induced
10599032	Wdr44	NT	2.76	0.02187761623949553	1.4646682670034443	Wdr44	3	Nonspecific	induced
10599032	Wdr44	Treg	1.63	0.00794328234724281	0.7048719644563528	Wdr44	3	Nonspecific	induced
10603551	Cybb	B	2.19	0.01905460717963247	1.1309308698264486	Cybb	1	B	induced
10604248	Thoc2	NT	2.15	0.01202264434617413	1.1043366598147355	Thoc2	1	NT	induced
10606436	Hmgn5	GN	1.49	0.00933254300796991	0.5753123306874368	ENSRNOG00000029078	6	Nonspecific	induced
10606436	Hmgn5	GN	1.49	0.00933254300796991	0.5753123306874368	ENSRNOG00000064141	6	Nonspecific	induced
10606436	Hmgn5	GN	1.49	0.00933254300796991	0.5753123306874368	ENSRNOG00000065214	6	Nonspecific	induced
10606436	Hmgn5	NT	3.92	0.01412537544622754	1.9708536543404835	ENSRNOG00000029078	6	Nonspecific	induced
10606436	Hmgn5	NT	3.92	0.01412537544622754	1.9708536543404835	ENSRNOG00000064141	6	Nonspecific	induced
10606436	Hmgn5	NT	3.92	0.01412537544622754	1.9708536543404835	ENSRNOG00000065214	6	Nonspecific	induced
10349793	Dstyk	DC	1.81	0.04786300923226382	0.8559896973084807	Dstyk	1	DC	induced
10350136	Csrp1	B	2.09	0.0087096358995608	1.063502942306158	Csrp1	1	B	induced
10361828	Cited2	B	2.6	4.3651583224016566e-5	1.3785116232537298	Cited2	4	Nonspecific	induced
10361828	Cited2	DC	3.02	0.03890451449942807	1.5945485495503542	Cited2	4	Nonspecific	induced
10361828	Cited2	MF	1.93	0.00173780082874937	0.9486008474933556	Cited2	4	Nonspecific	induced
10361828	Cited2	NK	0.48	0.00489778819368446	-1.0588936890535685	Cited2	4	Nonspecific	repressed
10363210	Pkib	B	5.3	0.02951209226666385	2.4059923596758366	Pkib	2	Nonspecific	induced
10363210	Pkib	MF	1.36	0.00602559586074357	0.4436066514756149	Pkib	2	Nonspecific	induced
10363224	Fabp7	B	2.21	0.01905460717963247	1.144046369616707	Fabp7	1	B	induced
10368647	Dse	B	2.56	8.709635899560805e-4	1.3561438102252754	Dse	2	Nonspecific	induced
10368647	Dse	NK	0.59	3.388441561392024e-4	-0.7612131404128835	Dse	2	Nonspecific	repressed
10379630	Slfn2	B	2.42	0.03548133892335755	1.2750070474998698	Slfn2	5	Nonspecific	induced
10379630	Slfn2	DC	3.37	0.00323593656929628	1.752748591407134	Slfn2	5	Nonspecific	induced
10379630	Slfn2	MF	2.54	5.011872336272725e-4	1.3448284969974411	Slfn2	5	Nonspecific	induced
10379630	Slfn2	NK	2.57	0.01318256738556407	1.3617683594191534	Slfn2	5	Nonspecific	induced
10379630	Slfn2	Treg	1.86	0.03715352290971726	0.8953026213333067	Slfn2	5	Nonspecific	induced
10379633	Slfn1	B	10.31	0.04365158322401658	3.3659724275933836	AC128859.3	6	Nonspecific	induced
10379633	Slfn1	MF	4.44	0.00891250938133745	2.1505596765753814	AC128859.3	6	Nonspecific	induced
10379633	Slfn1	NK	8.63	0.00616595001861482	3.1093605594042306	AC128859.3	6	Nonspecific	induced
10379633	Slfn1	NT	3.64	0.02137962089502232	1.8639384504239715	AC128859.3	6	Nonspecific	induced
10379633	Slfn1	T8	3.04	0.04168693834703355	1.6040713236688608	AC128859.3	6	Nonspecific	induced
10379633	Slfn1	Tgd	6.04	0.0087096358995608	2.594548549550354	AC128859.3	6	Nonspecific	induced
10401128	Max	B	2.45	0.00295120922666638	1.292781749227846	Max	3	Nonspecific	induced
10401128	Max	DC	3.14	1.7378008287493763e-4	1.6507645591169025	Max	3	Nonspecific	induced
10401128	Max	MF	1.39	0.01862087136662867	0.47508488294878265	Max	3	Nonspecific	induced
10406270	Glrx	B	2.77	0.01778279410038923	1.4698859762744636	Glrx	4	Nonspecific	induced
10406270	Glrx	B	2.77	0.01778279410038923	1.4698859762744636	ENSRNOG00000050229	4	Nonspecific	induced
10406270	Glrx	DC	2.08	0.04073802778041128	1.0565835283663676	Glrx	4	Nonspecific	induced
10406270	Glrx	DC	2.08	0.04073802778041128	1.0565835283663676	ENSRNOG00000050229	4	Nonspecific	induced
10413574	Sfmbt1	B	1.65	0.00851138038202376	0.722466024471091	Sfmbt1	3	Nonspecific	induced
10413574	Sfmbt1	DC	2.11	0.01174897554939529	1.0772429989324603	Sfmbt1	3	Nonspecific	induced
10436348	Tomm70a	MF	1.24	0.02398832919019489	0.3103401206121505	Tomm70	1	MF	induced
10439583	Sidt1	B	4.79	0.03981071705534973	2.2600256559614555	Sidt1	3	Nonspecific	induced
10439583	Sidt1	DC	4.98	0.00275422870333816	2.316145742293356	Sidt1	3	Nonspecific	induced
10439583	Sidt1	Treg	1.94	0.00645654229034655	0.9560566524124028	Sidt1	3	Nonspecific	induced
10440099	St3gal6	B	2.14	0.00724435960074989	1.0976107966264224	St3gal6	4	Nonspecific	induced
10440099	St3gal6	DC	3.68	0.00398107170553497	1.879705766282288	St3gal6	4	Nonspecific	induced
10440099	St3gal6	MF	2.34	0.00316227766016837	1.2265085298086795	St3gal6	4	Nonspecific	induced
10440099	St3gal6	NK	0.6	6.918309709189362e-4	-0.7369655941662062	St3gal6	4	Nonspecific	repressed
10445774	B430306N03Rik	B	7.4	0.01348962882591653	2.8875252707415875	AABR07066753.1	15	Nonspecific	induced
10445774	B430306N03Rik	B	7.4	0.01348962882591653	2.8875252707415875	RGD1307182	15	Nonspecific	induced
